area,perimeter,aspect_ratio,solidity,eccentricity,hu_0,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,zernike_0,zernike_1,zernike_2,zernike_3,zernike_4,zernike_5,zernike_6,zernike_7,zernike_8,zernike_9,zernike_10,zernike_11,zernike_12,zernike_13,zernike_14,zernike_15,zernike_16,zernike_17,zernike_18,zernike_19,zernike_20,zernike_21,zernike_22,zernike_23,zernike_24,filename,role,sample_label,image_type,contour_index
1644.5,163.55634891986847,0.9767441860465116,0.9768339768339769,0.183715020235063,0.7791835891736197,5.433087922132685,5.010152305886816,6.6577908662665735,-12.500984222013567,9.771148390941168,-13.182327042009883,0.31830988618379663,0.003443439488243964,0.13930454577711351,0.0017448804239099602,0.0022496544049941535,0.011130093611932132,0.12054297423454581,0.0014467649149594673,0.11107776334877151,0.003552970114128626,0.0025506827210979017,0.0077103561996396475,0.03663290351270288,0.0024899677831831044,0.025840279431404045,0.004207033137593592,0.00498817116122882,0.007958338479795268,0.004457614422160421,0.0036201908251930668,0.034272544687996925,0.003752476357467542,0.04557301559610915,0.008772350368855817,0.03698378696941916,set_03_slide.jpeg,slide,TWKO4_esophagus,slide,2
1679.0,163.3137083053589,0.9767441860465116,0.9891016200294551,0.2116723894370644,0.7785297554499662,4.893831874798799,5.55498048464195,7.245669619006187,-14.688669412812455,9.894603580054266,-13.647786080896172,0.3183098861837969,0.001937965503410069,0.12554628029405515,0.0026447120638833778,0.002477645623143973,0.0030446237357262575,0.1080552719575039,0.00171176570459896,0.11744521204875487,0.0035856550547387752,0.00147561034839123,0.006257548636635467,0.029311246687952944,0.0012510433591552486,0.039195929277107994,0.0034671870161487577,0.004514418293902767,0.0016008237575911377,0.005463259214162767,0.0038422878225138337,0.04036279666394032,0.0006353091543999448,0.03107618544100879,0.003505604323676449,0.03596610971989917,set_03_slide.jpeg,slide,TWKO4_esophagus,slide,3
7870.5,417.11983811855316,1.3265306122448979,0.8900763358778626,0.7430770718325914,0.7365731761534158,2.3044318271826922,3.972606992876377,5.886603865770412,10.846480133204857,7.227624815177023,11.259033851602217,0.3183098861837425,0.004702360987895473,0.2491954271344081,0.09424569661189157,0.004930818799704291,0.029495124518134123,0.08586798814985873,0.04874145458069836,0.10228622588640673,0.01158136245872129,0.018547910979880077,0.014628473146090329,0.06996428774577829,0.057246160505158045,0.04462687372117307,0.04690068645984817,0.009324481759938271,0.01650537514600757,0.010883276860768868,0.01773594513847628,0.05075205476820294,0.04014030800247238,0.030415863882753136,0.027186714785767358,0.03198639177612329,set_04_block_barcode.jpeg,block,WT2_lungs,barcode,0
1317.5,298.83556735515594,1.0,0.5501043841336117,0.8198455623730783,0.5642842017940762,1.5792799084390066,2.9432365189372387,3.960868661291324,-7.449548676362584,-4.822701777201166,-7.817451566168503,0.31830988618378325,3.6877792934042554e-16,0.46314705326028655,0.14203549784094482,0.03241001033807144,0.03833963510002628,0.22034508506996703,0.23938526874284824,0.059223373535818594,0.06267376215297608,0.0392763686626212,0.07446918771978878,0.07554226917528924,0.18881832782115765,0.08927664147926655,0.03964802893255364,0.056653947371006576,0.045215602251595356,0.053992160569078115,0.06998055631061036,0.06786058016582423,0.033264211375905135,0.053924084684610345,0.0907717100072444,0.05858393242879697,set_04_block_barcode.jpeg,block,WT2_lungs,barcode,1
2082.0,470.96045780181885,1.3116883116883118,0.4679177435666929,0.7847298763765795,0.4845572790698756,1.7815065397210956,1.6830935266071467,2.1925563737338924,4.218050834950784,3.125888773106734,4.369696148300101,0.31830988618378614,0.052196628500989564,0.4580224793979088,0.04796504559956337,0.09908454313814653,0.05656153324916768,0.1483193415797555,0.06648137759206517,0.036398439509288116,0.07837470893281806,0.12272547447551721,0.07124087339449055,0.044760944704803914,0.06621939612735182,0.16009652431934973,0.037096780189349435,0.05780496332692453,0.1915166626136888,0.06123688646437303,0.052585386441442665,0.053153459558475925,0.03419885174836206,0.23111441243806866,0.032562286880693854,0.038341124466845226,set_04_block_barcode.jpeg,block,WT2_lungs,barcode,2
1095.0,239.62236428260803,1.0961538461538463,0.6179458239277652,0.6106391747213262,0.6230066788307115,2.5877396467212397,2.4228906827478345,3.6662944863304037,-9.794133089424493,-6.233866610540923,-6.7108872188697655,0.31830988618378947,1.6294872636921152e-16,0.4078610469462415,0.055805041620249164,0.06626566335450292,0.099617565197425,0.08773640049827224,0.06962844026854623,0.06987305053884806,0.08505771062733171,0.1399955543034082,0.08674197433288756,0.00581807747860085,0.08517202231579593,0.1314086710082816,0.05757135639866905,0.03423866617235612,0.14809174844805514,0.16191298051464584,0.029755358027687546,0.0018454175785950022,0.088375326768521,0.09900395160033351,0.04280030609756432,0.04477046878419837,set_04_block_barcode.jpeg,block,WT2_lungs,barcode,3
6533.0,445.36247873306274,1.6041666666666667,0.878622822943985,0.8631502693450913,0.6346517963304212,1.7936421762010892,2.1740352752738916,3.013289495327708,5.633176401826073,4.021660292257489,-6.0789555690364105,0.318309886183751,0.04891923486995746,0.28973306364071894,0.12962641014902618,0.049049734015511104,0.09903817543367197,0.028062969393698806,0.07668080426910139,0.083689709002248,0.04955276687476316,0.07026264511467718,0.08919059856269727,0.05125405837301994,0.032685278314604306,0.0345496634996506,0.04175107509142315,0.04236716282257735,0.014669425179250116,0.02949117941082629,0.04729736618561608,0.04790920102133426,0.05943315433556347,0.04215793475515939,0.05739296994261476,0.03529762453900767,set_04_block_barcode.jpeg,block,WT2_lungs,barcode,4
2214.0,328.73506212234497,1.2459016393442623,0.689612209936147,0.6861654381127967,0.6772209987005723,2.56116874399814,2.7564777283194557,4.353646342082696,9.207141368295341,-6.115474925808977,7.9092584730637014,0.31830988618378825,0.0036003253665212683,0.28928772011393705,0.06762399729309428,0.04200697911193989,0.10119112079270419,0.010675532233598269,0.04672526237157837,0.040933541210256996,0.05316457411686801,0.07709403338248516,0.13683510737365667,0.06809459319079134,0.014880547862467638,0.10543404268956393,0.02768008576759948,0.03508482450918112,0.01471737370693924,0.11346068341597638,0.04265072571546555,0.028745869638411855,0.08150152691759534,0.053844598373645844,0.03954545825732974,0.057885638681592896,set_04_block_barcode.jpeg,block,WT2_lungs,barcode,5
4149.0,351.90663504600525,0.46875,0.81826249876738,0.9141403842920884,0.5482127965564276,1.3335432938698628,2.698248986316002,3.1931199231682483,6.148029856120882,3.8598964456608686,-6.829283500381454,0.3183098861838065,0.053248384197184015,0.14281952167290915,0.18884444558752497,0.06713499239506053,0.07100833553250488,0.04075014114305765,0.06953854284900873,0.03449757137935367,0.04442683441711137,0.05368130546977918,0.057121926867937114,0.007983601087408383,0.01703077690162264,0.046760189948068194,0.019394164504369225,0.024037641057408094,0.023115875314610405,0.003649287579682908,0.023185923781357937,0.016930121543846696,0.01504439267247829,0.04628863266671703,0.010127790875843605,0.036512886064444985,set_04_block_barcode.jpeg,block,WT2_lungs,barcode,6
16345.5,810.2224313020706,1.366412213740458,0.8078833559866552,0.6344729769440195,0.7256447708921898,2.595235351342791,4.693817185669019,4.5145534247317745,-9.119003355479146,5.834464014322942,-10.575932302734468,0.31830988618387845,0.025574401447500745,0.12151122220091763,0.07931994286015472,0.00870618988696349,0.0185434941343137,0.016466182615373765,0.01036161011524492,0.12831557106526154,0.027840644645939244,0.029014501678460484,0.04019468137021557,0.004016241730412555,0.021062089549840388,0.06752844958965032,0.03319601560783876,0.00881978734319696,0.010695413780976807,0.045676265669075046,0.006555475330493487,0.02105749432742128,0.01299592156718997,0.0327325324860486,0.05270790364436612,0.026492054137599693,set_04_block_barcode.jpeg,block,WT2_lungs,barcode,7
